,0
0,44.71598146370474
1,44.24419278916669
2,45.199684239763485
3,45.62063454163596
4,45.41241308066009
5,45.0744326792354
6,45.85624138115869
7,45.154586076337964
8,45.214980094435916
9,44.32751840716509
10,45.49594335807113
11,45.27331289987776
12,46.31090688484011
13,43.69609539077751
14,44.03733085143184
15,45.26432250425158
16,46.95583742246085
17,45.04055667360254
18,46.08257520015187
19,44.160711240187254
20,44.59816586183556
21,45.305634468543495
22,47.03098640964058
23,45.43203114721346
24,45.827983763686795
25,44.59358051642387
26,47.30323215686649
27,46.23408163961433
28,44.57670586056851
29,45.381007606508504
30,44.17474990132483
31,45.80118312631877
32,43.96951062036145
33,45.27962810461019
34,46.04561468480027
35,48.626355259503285
36,45.80127571033863
37,45.12172849492489
38,45.895550606912565
39,45.016996476934466
40,46.77222381943182
41,44.8654266905112
42,47.151681861815895
43,46.4980630448446
44,44.929212207446746
45,44.96206004317339
46,44.924090849287964
47,46.210409367553765
48,46.96157275885766
49,45.87266286260044
50,46.02742923413523
51,46.15057572641889
52,45.96265940288174
53,46.955325773929296
54,46.19336903503087
55,45.0683659895039
56,45.676433468636006
57,44.18507058313312
58,44.53893645325237
59,45.05563325033269
60,44.71670751733488
61,44.86860378425005
62,45.79327450187372
63,46.76971917804877
64,45.63851300318193
65,45.7713661990362
66,45.38808297477321
67,46.88772969364434
68,45.238369741593075
69,47.480954492517654
70,45.1025538570989
71,46.094235913828626
72,46.01391684005869
73,46.378697878851185
74,45.34625448910676
75,44.35270613344791
76,45.10503900710955
77,46.444364313245984
78,44.92144976829644
79,45.81372582460693
80,43.4888728626494
81,45.67661376383292
82,45.388224287224844
83,44.901583186741995
84,45.33553910700284
85,43.235982048445706
86,44.866191726886775
87,43.91291741992701
88,43.98879733358034
89,46.036020056622476
90,45.97206399017628
91,45.50660513890044
92,43.76110399134573
93,45.69072551761786
94,47.94307057338757
95,46.66304776848126
96,43.85595388341254
97,47.631734878349405
98,45.67658452677392
99,45.00673426924418
