,0
0,68.23870937876121
1,67.33079807425207
2,67.73313119155628
3,68.77127580779508
4,68.79348671419358
5,67.34966669752798
6,67.21223034904136
7,66.37029441718369
8,66.21604943986692
9,67.22654383853335
10,67.27575687436332
11,66.61749837977968
12,67.98837607628938
13,67.1004166280897
14,68.43036292935818
15,67.70289325062487
16,67.42845106934547
17,67.13515415239311
18,67.50867512267325
19,66.73614943060812
20,68.00432367373436
21,66.96822053513577
22,67.94116748449187
23,67.55106008702889
24,68.13021942412733
25,66.51153133969062
26,67.28740394407879
27,68.90399500046298
28,68.98383945930955
29,67.68801036941012
30,67.23797796500291
31,67.82665956855831
32,66.68344597722438
33,68.47371539672223
34,66.8823627441903
35,68.97034070919376
36,67.598870474956
37,67.01308212202579
38,66.78600592537747
39,68.5412832145172
40,67.40823997778024
41,67.3594435700399
42,67.45025460605483
43,66.58831126747526
44,67.90986482733088
45,65.92362744190358
46,66.91059624108873
47,66.43229793537637
48,67.5583788538098
49,66.26707712248883
50,67.90149523192315
51,67.39644477363224
52,69.4335293028417
53,66.46760022220157
54,67.446282751597
55,67.12342838626061
56,66.85116655865188
57,69.42353485788361
58,68.26603555226362
59,67.1452411813721
60,68.14662531247117
61,66.45905934635702
62,67.69282010924941
63,67.34596333672808
64,67.22182668271458
65,67.99987038237226
66,66.54387556707722
67,68.13595037496484
68,67.74482918248297
69,67.86130913804297
70,67.24507453013595
71,69.20589297287299
72,67.64755115267143
73,67.58943153411695
74,66.56546153133971
75,67.31626701231332
76,68.18913063605183
77,68.09419961114703
78,67.64244051476709
79,66.84776872511807
80,67.6835987408572
81,66.89682899731565
82,67.7715396722526
83,67.43211739653724
84,67.84084344042219
85,67.72247940005553
86,66.7243495972594
87,66.67238681603598
88,65.7189936117027
89,67.73678826034622
90,68.2197065086569
91,66.9506851217482
92,66.63767706693802
93,66.56965558744571
94,67.38524210721258
95,67.79754189426906
96,68.66443384871745
97,67.11546616054052
98,66.41218868623267
99,67.52039625960559
