,0
0,70.80914906468101
1,68.56276535241453
2,67.68254703047755
3,68.60913231138213
4,69.18882731316764
5,68.89065386361953
6,67.82167876872074
7,69.08564021849854
8,68.07941063658124
9,67.4155126729887
10,69.09040609114683
11,67.28333355377161
12,69.481357546259
13,66.40689795036599
14,68.92665582111026
15,69.47171558189046
16,67.76150797324757
17,66.25463250757211
18,66.82143628676363
19,69.42656544147127
20,67.40954761684293
21,68.64725047504449
22,67.32467893184526
23,69.64506372866691
24,69.49098628433865
25,68.25148024212936
26,68.41996111471141
27,68.36347604498695
28,69.45921673919098
29,67.32861595707615
30,65.7881942148212
31,69.09419321844102
32,68.14037941813135
33,66.72980896830514
34,66.22128021655868
35,66.99340889952875
36,65.58603921153694
37,68.99404376138007
38,68.97823834653758
39,66.5734654198687
40,67.61302084022198
41,67.857226623637
42,68.87515265341385
43,67.27172528116894
44,65.54472469480362
45,68.42828926774867
46,68.28224458934591
47,69.94502272717263
48,69.3108618690508
49,68.61407894330766
50,67.43394130173165
51,68.97579148315212
52,68.90872097380743
53,67.27262466879154
54,69.56604106321709
55,69.6491859219384
56,67.17307039471653
57,68.37010682432386
58,68.44131716199108
59,67.45592339333658
60,68.61255792012213
61,68.72789115646253
62,69.32605005709325
63,67.89369150122803
64,71.2212934428467
65,66.80149104359815
66,66.81740226874942
67,68.43771079397425
68,66.25421808386359
69,67.8613399993831
70,66.85580700199763
71,70.57939520591142
72,69.82234008314946
73,67.42211259098607
74,69.0375362069649
75,67.30929675823653
76,66.95205470392946
77,66.15874632419384
78,69.97454821202628
79,67.34727384148745
80,66.08465265561834
81,67.30494971805973
82,66.72524148998542
83,68.94645116633818
84,66.4499451109023
85,67.09826691532076
86,68.3260765096708
87,69.06678834852143
88,69.74226372337654
89,67.67339003002373
90,69.11422222810012
91,66.94715215963254
92,68.08769029322674
93,69.02956957248243
94,67.75249205320466
95,68.3008098897367
96,69.9297066850072
97,66.13148694344837
98,69.28718681250875
99,68.28717358622018
