,0
0,100.2058337678285
1,88.98309610708574
2,98.13329662458143
3,96.23922248914573
4,92.0113244874988
5,86.55628864773718
6,88.49655246346602
7,85.72195556941605
8,90.08952387449503
9,88.24986477860269
10,90.17173848425361
11,93.32525740794011
12,84.95584229530395
13,94.93131727569097
14,91.92696095390777
15,87.30328088529802
16,88.89363557955144
17,88.04651616078426
18,88.92998211666537
19,89.9427538385822
20,90.27051101506231
21,87.42330388511807
22,89.69530111734275
23,94.3546845077696
24,91.4057031756321
25,87.37554514932803
26,91.72640447521924
27,94.98495266032872
28,88.15025899161343
29,89.24163941935159
30,85.23808711669008
31,85.61157105336252
32,92.98364186551902
33,92.85025752976074
34,93.9593751065932
35,96.86933471072321
36,84.62397243919844
37,89.1958736764138
38,84.31668607682516
39,87.30554188452327
40,84.62668173999499
41,98.12676701474982
42,112.48044771682969
43,85.13350128399422
44,92.72331509265734
45,92.90495519420703
46,82.11161734537254
47,87.13444661556709
48,90.23437888304652
49,87.75117313699042
50,90.0781555314085
51,83.4318069964284
52,86.4767297374999
53,100.36543887261941
54,92.9079568655923
55,91.98123955384227
56,88.80713286781412
57,86.03054785375632
58,82.3556152208132
59,98.0296756148313
60,89.8628099737357
61,90.29829109390457
62,84.86375530530815
63,89.90505752391367
64,93.22730351478205
65,89.39641066373072
66,84.81778003011394
67,95.16935566394932
68,85.13192735565427
69,87.34614241371418
70,87.86429131805517
71,92.51958639307293
72,88.97759466716047
73,94.83717394588237
74,92.64329813516277
75,90.08009005014148
76,90.07506127600296
77,95.13887602999748
78,93.54563661259428
79,95.3316895609085
80,86.05496079797726
81,94.12595812278607
82,97.07699579473592
83,83.62570229852007
84,97.32400508724785
85,83.0777754496413
86,89.08494340192661
87,92.13719002626463
88,90.87492386182619
89,86.97497795038458
90,100.05515571170287
91,94.41284676370132
92,94.45005092121059
93,93.81963171051359
94,87.8053932628076
95,92.2634892480716
96,95.12881360887603
97,91.08933870645515
98,101.14773973170135
99,85.14601961806648
