,0
0,75.93410271965146
1,72.41982473194507
2,73.31524861313125
3,71.4666237876317
4,77.84866137013141
5,71.85367529363617
6,72.53547387424273
7,67.72981091807408
8,75.00755742988908
9,68.14603234930824
10,78.04429940286084
11,74.36492007688956
12,72.24654470504866
13,67.14688749369596
14,68.54371834321226
15,60.29284675374058
16,76.21173959757046
17,77.94816509402945
18,81.65588112762126
19,68.29082949005624
20,70.34002587359956
21,70.04729606268123
22,68.44430232643111
23,74.90863842010233
24,68.77749435385415
25,70.72310132364682
26,76.25682836448196
27,77.84840555770744
28,80.1845650092458
29,73.21602993736249
30,70.34034746636064
31,71.38237379311354
32,70.9351259693464
33,67.43466916144679
34,73.66907373975846
35,74.07569855064027
36,75.48911335413949
37,71.19176430174178
38,66.0369539318369
39,67.17057572413168
40,72.63276299344368
41,74.18686732105925
42,67.40690255008441
43,71.18601217667137
44,78.12929490787103
45,83.2532031369909
46,63.93245821121345
47,66.48078117805282
48,68.17243950036175
49,74.4514577653688
50,75.42302604170479
51,68.76311038671545
52,71.19845196939033
53,73.68776997346845
54,70.49129872313073
55,77.73273448863095
56,70.21792294929794
57,64.46287430839264
58,75.76259876186778
59,64.62267667502347
60,79.19339419232675
61,65.19166197677244
62,69.80306828729915
63,72.13404571002573
64,71.18127599236932
65,71.15727347809863
66,70.2894334851153
67,65.70058252143333
68,75.60648009413912
69,69.04598045593094
70,65.09821004392651
71,69.9885176766383
72,71.36420380210313
73,73.95268931946575
74,70.14608351179288
75,76.79888758140322
76,77.85503475394492
77,70.46728889993383
78,73.79217798697555
79,80.02165634889896
80,77.85012315540962
81,72.76025990542274
82,76.98756751620755
83,73.04937910670297
84,67.58409285260083
85,70.17561157441597
86,72.43543659871816
87,69.78100994744906
88,72.58652672508929
89,67.38969733735796
90,75.2274026268284
91,70.73190857994835
92,80.85781945490068
93,74.08998750173612
94,85.61019302874624
95,75.66217411324413
96,66.73147735329158
97,64.90894539501105
98,74.67266242261725
99,70.5690072285281
