,0
0,69.92027820650195
1,70.04828561864969
2,70.72846158254934
3,70.86500817486387
4,70.47710910975893
5,70.18599324170542
6,69.57263563982802
7,70.52045479441097
8,70.03729949031333
9,70.46121161959961
10,72.1016087575666
11,70.85972376387613
12,69.57079955966617
13,75.41422065111988
14,69.71025703765713
15,69.96437923092849
16,71.26176825982425
17,68.87543506858842
18,70.97625474238735
19,70.10299760265058
20,72.15524797086648
21,73.06248581989257
22,70.23547719601306
23,69.15933387662868
24,70.76403156606384
25,70.74307620750045
26,69.84419762720398
27,69.27436604533649
28,72.2316486941752
29,70.01071083500946
30,70.76466693661885
31,69.39016703445921
32,71.09755083049227
33,74.42436758840373
34,71.17443533074022
35,69.9307652120124
36,70.12335862606666
37,70.25152653413942
38,68.33085993258655
39,69.56694104432742
40,71.39818453928243
41,71.79083167241672
42,72.66999680873373
43,71.25848839461005
44,71.03371160518662
45,69.68293347549913
46,70.53685225523472
47,71.22774431074589
48,70.49853272980766
49,70.22310383348729
50,70.66702072423811
51,69.44077869943487
52,70.70044626854163
53,70.14515427787354
54,72.00197546489593
55,74.45917722989284
56,70.25838037991986
57,72.07722711199264
58,70.25836944279678
59,70.07114844541952
60,72.60094439091735
61,71.68567165636911
62,70.25783479551644
63,70.30387966044368
64,69.74324187524341
65,70.43892973212007
66,71.5501859650082
67,71.52552546518375
68,70.42619502060752
69,69.62483335724205
70,70.38338042231177
71,71.91749102053714
72,69.99593791851419
73,71.00265950140952
74,69.94517211640573
75,71.46981218331118
76,70.26952607155789
77,71.03670625735734
78,70.37997906176797
79,73.43477074263569
80,74.37459825148478
81,70.5199293885757
82,70.80935068079778
83,69.35751573673998
84,71.92948751862252
85,71.09614858955179
86,70.89586510610026
87,70.1480165823743
88,70.54957509700147
89,72.42843051772772
90,71.51100172857403
91,72.07805612897708
92,73.04931481042475
93,71.86152253912198
94,71.11953444820803
95,69.5894972925111
96,73.22643982564402
97,69.85404697299384
98,70.96842232082044
99,70.44049255376947
