,0
0,29.523628764532333
1,28.78651888493573
2,28.923256664947306
3,28.653347794075525
4,28.506685888872752
5,28.470569303547663
6,29.259451285374784
7,29.039255624479235
8,29.441131993951267
9,30.892342419793646
10,28.994171615502975
11,28.82097336666357
12,27.876334201859628
13,29.699961643763054
14,28.66134088113536
15,28.43526833935131
16,28.414723504437404
17,27.53879931752358
18,29.38013235106101
19,28.737026113102456
20,28.696822604608883
21,28.58695182544843
22,28.27919813421166
23,29.007349407682803
24,28.762998135093472
25,29.051432627490286
26,28.17840499777357
27,27.955784517306636
28,29.11766547189206
29,29.050872714607642
30,29.236344959241187
31,29.1797584879707
32,28.23439187729539
33,29.719135353428513
34,30.006657231914165
35,29.662434254323994
36,28.13535783723741
37,29.026166007556565
38,30.173718482856653
39,29.07458304125282
40,28.67353992796088
41,28.604617738216547
42,28.38338160928667
43,29.539632573703525
44,28.737762376499383
45,29.767543569598903
46,29.088166439615534
47,29.00847364221137
48,27.853968547885803
49,28.681374299557874
50,29.340956084313397
51,28.960563616243732
52,29.27807389968301
53,29.20639182439032
54,27.720277223008665
55,30.075209085578617
56,29.860608144748536
57,28.175817053976633
58,29.034595562139316
59,29.582767909497004
60,29.204297662033046
61,28.488821581775973
62,28.37676405623823
63,28.430652364639986
64,28.99824972114583
65,28.623773812830407
66,29.22180045057555
67,28.67244214600946
68,29.346894687881687
69,27.564921237451582
70,28.394143399420777
71,30.51459080067553
72,29.14513206449148
73,28.696672706671784
74,28.778340629835814
75,30.189426904916115
76,28.058971611976034
77,29.05040097698196
78,29.115774112626227
79,28.533217823746508
80,29.074560997438706
81,29.883785011088058
82,28.40283747977485
83,28.801548357515408
84,28.173705256567928
85,29.209354513030192
86,28.283964006860103
87,29.80172911679269
88,29.174256351925166
89,28.741461328536694
90,28.880597475542256
91,28.788939295744342
92,29.64610860546446
93,28.728318806459768
94,28.847245184528774
95,28.33942624360195
96,28.824526829526423
97,29.251586052437805
98,28.736885032691195
99,28.914514088201674
