,0
0,63.50214332006326
1,61.581140635126594
2,63.51435052309972
3,63.69351911859995
4,66.08239051939624
5,68.80223590408269
6,68.29364410702728
7,66.84862512730291
8,62.730756411443615
9,64.81690121285123
10,62.354578279789116
11,63.04644940283327
12,64.24912971021199
13,64.2731645218032
14,63.487505786501316
15,64.47482640496253
16,64.84105175446729
17,64.7559300064806
18,68.1610128691784
19,63.0797472456255
20,62.40534672715491
21,74.55666604943956
22,63.513554300527396
23,62.430312008147126
24,63.28636700305525
25,63.05091658179821
26,62.05131469308383
27,62.6558513100639
28,62.06360985093918
29,66.30888806591965
30,69.90016202203469
31,63.97470604573643
32,65.82708082584963
33,61.12153504305123
34,64.39019998148326
35,60.97873345060609
36,61.64711137857619
37,64.86840570317568
38,62.43054346819705
39,64.57997870567513
40,66.40240718451957
41,63.90424960651781
42,63.30415702249732
43,61.46731321173984
44,63.44929173224687
45,62.97579390797133
46,64.35015276363308
47,62.61637811313769
48,59.416424405148
49,66.85229145449485
50,62.708883436718814
51,65.30031941486884
52,63.257147486343854
53,64.00504582908985
54,64.29036663271906
55,66.478701046199
56,62.67809462086843
57,65.28873715396702
58,63.48023331173063
59,62.86379964818072
60,63.020373113600556
61,67.5196416998429
62,62.129279696324474
63,68.78637163225632
64,63.46946116100377
65,64.49137116933638
66,64.02190537913165
67,63.22251643366352
68,61.21623460790672
69,66.58459864827326
70,64.5180168502919
71,61.143181186927286
72,65.62725673548726
73,63.7269604666235
74,62.97041940561057
75,61.74912508101115
76,62.878029812054585
77,63.5133274696791
78,62.59917600222179
79,65.46660957318772
80,65.57298861216556
81,65.81556337376169
82,61.49574113507991
83,60.995704101471965
84,64.25687899268566
85,64.54902786779006
86,61.69790760114801
87,63.357054902324194
88,64.48935746690125
89,64.42327099342663
90,61.80399500046276
91,63.04098694565321
92,62.933857976113345
93,65.31292935839218
94,61.87485418016859
95,61.09797240996203
96,65.62934450513848
97,62.76694287565955
98,63.89011665586483
99,61.86271641514681
