,0
0,66.41273956115181
1,68.24893197719786
2,67.9947050758088
3,68.52505279493508
4,68.35376354041294
5,68.18290634465072
6,68.96003897346418
7,66.61090463405078
8,68.82928829341155
9,68.37571036191505
10,69.20235339761305
11,69.59384713055685
12,66.42239034304576
13,67.34574840953864
14,67.98993479439739
15,68.21392199134979
16,66.67357960682648
17,66.55204324114601
18,70.16039520150262
19,66.67807654494051
20,66.64059324313003
21,70.67982241503239
22,69.52858421398408
23,67.70261131024041
24,68.67257000013225
25,67.92504662266728
26,66.85622583446869
27,68.61999550306211
28,67.47815678442483
29,66.63548348697921
30,69.06600358873283
31,68.94904351889849
32,70.41545535907171
33,68.81785196256087
34,67.84082161704643
35,68.39876378289482
36,66.91235820316497
37,69.14279542017735
38,66.84386366341745
39,66.06600799749633
40,67.93901799216107
41,68.51293751460432
42,68.39364520921812
43,65.76820047526498
44,68.78107406280691
45,66.35437194968743
46,69.74508092284248
47,66.78740063750736
48,68.61798951596181
49,65.57434717243991
50,67.05162220429305
51,67.41766414926296
52,67.01150246229435
53,65.57086424978306
54,67.68857821806645
55,68.83254196040049
56,66.59695089960812
57,69.15326623196289
58,69.0857724813841
59,69.3327998730275
60,68.62625594631893
61,67.98262065681755
62,68.74303525687658
63,66.4214248239801
64,68.18775598379344
65,69.07422593146134
66,68.44436361712542
67,66.95685584668094
68,68.51109906049246
69,66.69282385669766
70,70.98709995988058
71,69.17275737255342
72,68.85925906331455
73,66.84613858505158
74,66.15786457162284
75,67.9369811437211
76,66.69766908707756
77,66.7385956326793
78,66.89016008217949
79,66.91294015986178
80,67.1108274807007
81,65.95532159720652
82,67.64595870752714
83,68.95862816934937
84,67.92642215667865
85,68.33383593229905
86,69.49298345391298
87,67.35273629866758
88,68.86899361170269
89,68.66378333575865
90,68.15454036442814
91,65.99334717684881
92,68.81236746156657
93,69.47841249267036
94,70.0762848237155
95,68.46198985102788
96,66.25324374727221
97,64.84509811701757
98,68.58875941821967
99,68.67325335837529
