,0
0,87.33770752220784
1,84.54473026376671
2,92.19498681895932
3,84.66621511653403
4,85.86041740774522
5,84.19643892621991
6,82.104600451225
7,84.38309805622309
8,84.61846612643066
9,88.19964038417487
10,94.7228911553026
11,85.08107923730235
12,85.91893050838375
13,104.92965076333081
14,81.62556098606895
15,85.53634410069229
16,85.48343964252821
17,83.1036356282803
18,92.85746446479138
19,82.8066066007532
20,93.24172225768554
21,95.7641495183196
22,89.75627500377674
23,84.0682295498956
24,87.80398501113447
25,85.91342419561593
26,82.75787816917509
27,81.26797226377681
28,93.44496854579741
29,81.01681130889438
30,87.17252301200199
31,84.94651567350036
32,86.12969559348805
33,100.75293223336993
34,90.53847840599559
35,84.52813335997146
36,83.96719114701824
37,88.46662833363392
38,80.15086322416582
39,83.26630575141697
40,91.41724694107273
41,89.83921079432218
42,88.55520200371298
43,89.66935810037103
44,85.6765455440285
45,86.83898177069364
46,85.71238043261124
47,86.84721687563086
48,84.04396766381252
49,82.31194967327599
50,87.47822082750608
51,84.05667603876861
52,86.81714168766112
53,83.84124764276196
54,90.05987262387968
55,99.86716629551816
56,84.36602848664141
57,90.1268401073972
58,85.61569347867356
59,85.5240158075034
60,91.29018268289016
61,89.3255400328429
62,83.60650816932171
63,86.35203855393526
64,86.93040605402093
65,83.23011027244036
66,85.18535808087982
67,87.75931078506342
68,84.82331557994131
69,82.10507311701166
70,85.55175690360078
71,94.21549661580983
72,87.68710499515129
73,88.08416374702178
74,82.2456254050553
75,86.71306750349596
76,86.12262997090903
77,91.02933451580985
78,84.99674981361365
79,96.27299616507226
80,98.577568353807
81,82.94568729016311
82,84.2641860646431
83,82.83064433605021
84,88.52344081201085
85,86.71830580989102
86,88.49042242677343
87,83.29806207027694
88,84.3561122508152
89,89.72586358962845
90,88.31801636300716
91,87.6511921410784
92,91.14900667092212
93,92.24936287575703
94,89.91374580326422
95,82.61991336084884
96,97.88856294982416
97,84.51128306833193
98,88.66268230524469
99,86.29749682046968
