,0
0,45.54538600923184
1,43.080279162864315
2,44.4472293129827
3,47.74826404962519
4,46.564868332297436
5,47.31485179943667
6,46.03373585338241
7,46.72437737246562
8,45.99637599693137
9,44.79126271376986
10,44.74190661358525
11,45.01246798135993
12,44.56217898695458
13,46.38067022012947
14,44.83243615009188
15,44.37792796963243
16,43.99992945979422
17,46.14813002323414
18,43.604710322236635
19,43.592647947059504
20,47.01871519832819
21,45.294646439262735
22,43.33121712716181
23,45.934657725695715
24,42.936341873107125
25,44.422795949228636
26,48.15222576392826
27,45.93682683702145
28,42.19070985490772
29,44.746306558916636
30,46.75362951402224
31,44.89430431926487
32,48.03931734715931
33,46.987073507303414
34,45.349619303327245
35,44.63217691483588
36,47.15608343142832
37,46.1747677684165
38,46.09402568545255
39,45.422800357991584
40,43.45867446135942
41,46.973847218731954
42,45.232288897412474
43,44.626326486524675
44,44.65231614356697
45,43.669497092421025
46,46.424012767777164
47,45.556584266888734
48,46.91056824544466
49,44.205629108416005
50,46.3243659096823
51,45.23215663452671
52,44.79444584055268
53,48.281204121311795
54,45.77293989533587
55,44.361897707884225
56,45.3051613386767
57,44.14236336141715
58,47.31146586956242
59,46.15499887576543
60,44.94606760396981
61,46.53285630519224
62,48.11547431675198
63,44.5317673407668
64,43.621538570061695
65,43.767609701042105
66,45.50394363837546
67,44.998818451554214
68,45.10700949206678
69,45.63347749987889
70,45.467553709753396
71,47.7777674906648
72,49.58017114817417
73,43.09174194629258
74,43.93430502466711
75,46.682004752646506
76,44.66330278060675
77,44.77013151339613
78,47.19402083581312
79,45.009381847359705
80,44.74000202803074
81,46.89237328113372
82,43.892818566182235
83,48.084441035001205
84,46.97117550844067
85,45.939344240612506
86,44.56680377919143
87,45.85253129119438
88,45.809149064680845
89,44.16349015302807
90,45.23747801129518
91,44.985583345457385
92,43.83102975474065
93,43.79413722715261
94,45.16983436277971
95,46.7603176072761
96,45.732670255399505
97,46.152776859285424
98,45.0201039586282
99,44.04182593322503
