,0
0,50.80481965955532
1,48.540475325680795
2,46.61744850988888
3,49.52359790319232
4,48.69456285929322
5,46.444839678730006
6,46.07206919858533
7,46.70400609019718
8,52.145877993253265
9,54.466794893838774
10,49.18614788754122
11,47.138681535728146
12,48.81018139346075
13,49.1785080102135
14,47.43653958916445
15,47.64700417781152
16,48.517703387252645
17,46.49336091184062
18,46.71698938810807
19,45.9886754991141
20,49.29811808566109
21,47.25763267069655
22,49.807492472037694
23,49.684741237838004
24,49.3620409078932
25,50.40312040365292
26,49.47890932633061
27,45.61704883857944
28,49.49636667070242
29,48.80368830317925
30,48.60998388088465
31,49.16734841401533
32,48.36762672564935
33,48.070028874005295
34,47.01741359587842
35,47.34600216775462
36,47.9395932509301
37,48.1346771920791
38,50.354869800754436
39,47.6259647984026
40,47.01641738504072
41,46.801531400735165
42,46.74650512281291
43,49.20218501678552
44,50.453344860552484
45,51.69650576717042
46,45.76875597938447
47,48.175558802214056
48,47.73345365864566
49,51.73389233055
50,48.24620083339174
51,48.393622402348605
52,46.48383374487439
53,53.709706959706985
54,48.03638509593961
55,46.85848719067867
56,46.246433056496784
57,47.50180030135592
58,46.87667952668871
59,47.700580905376654
60,47.84314206763526
61,49.73383484706508
62,50.530913397314585
63,45.92939798682328
64,50.63561761511011
65,48.01017661164867
66,49.64166957475461
67,47.55652169637
68,51.896626211180426
69,49.96113692498285
70,46.595518390815165
71,49.718972822690155
72,48.148927500608075
73,46.78631896449693
74,48.152809161951865
75,51.23573824564479
76,48.586943855761405
77,48.24502649157777
78,50.297381737479974
79,50.455319392825196
80,48.45885708588218
81,50.11440603959838
82,48.80675044333506
83,49.361174501207834
84,49.84468606725782
85,48.716710364289256
86,47.045105289735474
87,46.14828543212486
88,47.420846936910216
89,47.28660180359117
90,49.21767367897365
91,50.54530080141156
92,48.21974427140626
93,48.58119559205116
94,47.294827368107605
95,45.99954632134531
96,48.07612373430347
97,46.24520589431245
98,47.16613430855163
99,49.729357324463905
