,0
0,95.16727619230737
1,97.38629326512955
2,95.00047968510684
3,95.32251867236629
4,95.01477893027679
5,95.74287771895766
6,98.08673983517774
7,93.6395279603515
8,94.80994334323734
9,94.22692615443601
10,95.96238617652338
11,98.60314844855186
12,95.91806133966976
13,94.19590113400001
14,95.10864867669474
15,95.15100136173584
16,95.66697632553026
17,96.94248916384748
18,95.03741454814188
19,94.83563879762337
20,96.29881393660709
21,96.13259656142576
22,96.73774119691313
23,98.36178684991346
24,96.85203316796179
25,94.50528759996205
26,92.3713846214889
27,94.33180831111653
28,96.26689389395911
29,94.41449434932971
30,95.51214829238734
31,95.98408048231002
32,95.77144060170752
33,94.8270744091811
34,94.30219322407885
35,96.08908993612523
36,97.3634133537618
37,95.15256466211183
38,94.31833961298575
39,95.13884836406025
40,97.17314559485789
41,95.8870869328791
42,98.94288275488796
43,95.8875814968721
44,95.74174412589211
45,95.48048335268852
46,97.13350315610415
47,96.2150252076308
48,96.59717629267004
49,92.82600058599905
50,97.1451175889795
51,95.40296766373027
52,98.14658881830076
53,95.39324768181898
54,92.78387998614338
55,94.87882940556194
56,98.28779885577521
57,96.94597082314047
58,94.77222167963015
59,94.79604417477647
60,95.79214628818885
61,94.68588942418941
62,96.7204788915663
63,94.61794441960396
64,94.16966940387292
65,93.64614321474482
66,94.94068932733728
67,97.23383428125868
68,93.97841633208257
69,95.27247245880058
70,96.93339969062035
71,97.41784057261077
72,96.19512806778494
73,97.81561232592294
74,95.56003922939053
75,97.1273221871401
76,94.73393741609969
77,96.2418243701398
78,96.49286919856947
79,94.70915478772069
80,95.00845820152193
81,93.18131982584829
82,93.9449397290669
83,96.24645424704434
84,96.68230094212602
85,92.92157797070277
86,97.13118980727613
87,97.82167070304106
88,94.15481404444735
89,95.99069357481378
90,96.47298681044019
91,95.16656200578556
92,95.45525194150416
93,94.50433827617526
94,93.53825666764847
95,95.67991663245776
96,97.86568766141046
97,94.78563556750608
98,96.1606080352085
99,95.97526010072825
