,0
0,59.09508913235742
1,60.667414613467464
2,66.94056381058196
3,60.215788742791624
4,69.12962380955862
5,58.9273638895181
6,60.81749610799658
7,56.14841505931198
8,56.828291392277244
9,61.92601904706202
10,68.96514373003741
11,64.70414927751254
12,63.5330253839015
13,63.35412479260909
14,59.468480254935336
15,64.01806766604066
16,65.33376943260816
17,61.315372864879976
18,59.084461953383745
19,61.766764849911134
20,67.08959281971079
21,59.26757248627755
22,59.57702512077987
23,62.685167995673226
24,61.941535897791965
25,62.15203297787591
26,62.65541335633203
27,57.17263684137427
28,64.88643390172443
29,62.98229778027923
30,56.727208940278764
31,57.63806196507807
32,61.630380283440424
33,59.39084483880176
34,61.0697783202626
35,62.811553950839986
36,61.05285084673922
37,58.66674219223931
38,58.02623173682038
39,65.03544098407379
40,64.26111139534744
41,59.21543791432473
42,61.538755582192536
43,63.427754917079966
44,62.93667546174146
45,60.968286568386
46,60.890702314736686
47,55.4975990176804
48,61.519269984431595
49,60.69803901504879
50,57.19214436591403
51,59.89746307164949
52,62.22252757292476
53,61.079389558467525
54,65.63025603169157
55,59.10413027430387
56,68.1116950131194
57,56.49440501684709
58,65.2461938765815
59,61.00071627478638
60,66.96192780242518
61,63.560280370416486
62,62.49296515834771
63,60.46207032648953
64,61.82851796899558
65,66.8564819213705
66,62.12319195433371
67,60.207946264773
68,59.94850861356962
69,64.90635072614164
70,60.996162813644176
71,67.2165634889891
72,61.03519978950297
73,58.01952945131892
74,69.2909829775104
75,58.12276072767653
76,60.73999956146447
77,58.71675717553834
78,58.298079945037124
79,64.84655639933065
80,67.78737602233615
81,63.90945701985849
82,59.34042786455087
83,60.1988831960476
84,59.81941835563772
85,64.62345873014726
86,61.69150483485456
87,61.22941989051237
88,57.536219384734345
89,60.381102039921515
90,58.940205673188665
91,57.83431394762427
92,64.03074134440413
93,63.629992910341215
94,65.5842609579082
95,57.298832764455206
96,58.63304073264695
97,56.79256536007413
98,60.3421673890323
99,62.313055935213626
