,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,43.99569597069596,50.385721916971924,52.196445529778885,51.334023962149004,51.10201566951569,50.99304453262783,51.19510218617357,50.934823336385804,50.39443992221767,50.12763227513228,49.73544187294186,50.03107278523943,49.65059797752102,48.68612928077209,48.395777031610315,48.69801937067554,48.26378205128197,48.08703590648027,47.91189780005562,47.78883165445657,47.975020592282355,47.96349530099514,47.348635000265325,47.10353496811819,47.00582417582405,47.192951653047714,47.40758810805099,47.4998468297575,47.430999221085415,47.3054495658662,47.11719396195204,47.038103505291,47.005641272308004,46.84339626876401,47.088135065992304,47.07945608917836,46.8687705562706,46.7785405018958,46.64587194619251,46.45256435693941
1,34.70659340659339,45.688721001221005,49.95220967304298,50.40453805453799,51.577187627187584,52.22035256410251,52.97333856619564,52.646762438949835,52.42945269750814,51.71624796499784,51.66544844044832,51.46173263464916,50.76511967377342,49.705864439792926,49.794182268348855,49.880141877798025,49.904692475280655,49.974520361325894,50.1036921898764,49.92701846764347,49.95854167877979,49.83231074481075,49.564739608217884,49.68834643365896,50.114943426943434,50.30753655176737,50.471084128491626,50.24194084685163,49.76002343760971,49.42703415411753,49.06203736526318,48.78885152752343,48.44990965824302,48.27298011084773,48.22930911680908,48.231342705648245,48.10562801812795,47.98175138701446,47.79341533347931,47.59569062881551
2,42.021830484330486,49.47309472934474,51.478703703703694,50.67014906389908,49.383340455840475,49.849084249084314,50.94333246118967,51.30655207061455,50.948923710034826,50.33171194546196,49.62105718355717,49.623378781712084,49.15785119438964,48.19357157392873,47.988609415276095,47.68353556166061,46.92199478081833,46.51628369058929,46.394005044662975,46.2384144790395,46.496231127778756,46.387114968365005,46.20423214064523,46.530433243454134,47.19952849002853,47.5366676058984,47.90048858891451,47.909065388976074,47.74621279104036,47.58336114502777,47.38050911155748,47.13262251348184,47.055048192548185,46.75461541454185,46.67807328914472,46.60940835142228,46.38528157278163,46.15152651928972,46.057142465796325,46.03606163512415
3,39.2513838013838,46.294884513634514,46.96709232125903,47.50769739519743,47.27329161579164,47.81280948989283,48.10427713820571,47.31057883089132,47.1914467733912,46.70757529507528,46.66093906093903,47.09465006444171,46.52425918098991,46.092412349555126,45.9863190204856,45.54070322039063,45.06754919916684,44.98160640799535,45.17278934515785,45.11119022181523,45.13933271314224,45.31306147556152,45.21967426695687,45.22486030558945,45.31031013431006,45.458617255251816,45.717977735570294,45.52853309058659,45.312235625166565,45.10502221543879,44.80057488807476,44.7215018632986,44.61495911495899,44.54658119658099,44.621690505261704,44.74156152489465,44.535223547723355,44.36598092453337,44.2182302265634,44.109570487382804
4,43.453362840862845,48.55868437118438,49.12682811016142,49.72701338013839,50.78215608465617,49.95832315832325,50.15960520960527,49.2706730769232,48.28325475964376,47.308561253561365,46.74315406815413,46.464736806403536,45.702610672803054,45.14921979475559,45.14566815900158,44.98229770807903,44.948674256027296,44.962361789445204,45.11464317845906,45.20059879934887,45.51773140880288,45.56527361527366,45.466021659499944,45.72958850563021,46.34825600325608,46.67225822610447,47.00830959164302,47.0505185621258,46.870838069976095,46.51988926197271,46.327345339845444,46.23874341804039,46.16650124566803,46.12941879743358,46.123931914646306,46.26411500022624,46.1492143242144,45.969945563695575,45.641006986840274,45.420782331094784
5,44.73451363451366,53.56096611721611,54.779090354090364,54.92579237891742,55.03107753357757,54.940839099172464,55.940617187045774,55.05980553011798,54.28435931352589,54.13673382173374,54.3096597846597,54.53228276353268,54.39763470148078,53.73654536600956,53.062053317053156,52.47750305250293,51.75839647824927,51.71256755076181,51.52112492770371,51.243238196988045,51.0115852181327,50.798757030006925,50.447540080692164,50.47442002441995,50.573342083842014,50.74957010582004,51.15567049548521,51.25921438019641,51.05647446423296,50.795439560439426,50.51877535546876,50.297595676892435,50.128314278314186,49.8742835595776,49.779411884411786,49.67075023741685,49.45585365585361,49.11845358588772,48.7812500652244,48.37969589438333
6,41.21229649979651,45.489420533170545,46.706018518518455,46.97023427960925,47.02293447293443,45.678340795007415,46.25302779231343,46.06097120472116,45.74743194048747,45.86070461945459,45.63026233026226,46.05833163749825,45.84304224977296,45.16974424385137,44.89894213810877,45.00091066341065,44.66519757475644,44.49381755076202,44.55666730929892,44.46715354090355,44.67519913948487,44.61987063862063,44.60282688326168,44.792236255257095,44.79956512006508,44.908270717886055,45.192231756583546,44.983613146113086,44.59106563934147,44.39522096730428,44.29165156826444,44.211669623778974,44.14897540730871,44.25588714118123,44.368530583173396,44.58492430922978,44.619959519959416,44.55048331298319,44.38776611565059,44.229743462555845
7,43.17563593813594,48.953215303215316,48.280465676299045,46.50569546194549,47.68352869352869,48.01304775471445,48.47730609337753,48.34733478327228,48.00466185049514,47.67013227513231,47.29446294446299,47.635186033102734,47.24701793932569,46.501577126577175,46.619620132953486,46.47801593660969,46.35148644928052,46.468218638357506,46.36545396611183,46.157032203907164,46.15782143341666,46.136140711140705,45.79185711631363,45.818715659340626,46.07023626373625,46.38829502050657,46.73831645035349,46.868630988720305,46.60996238754864,46.49825735992405,46.30763995562385,46.21610624618442,45.97748671082011,45.75296332208109,45.81491336705628,45.84637303283147,45.76393068893083,45.77853635156283,45.8397972042204,45.799315603378176
8,49.57327533577535,56.719398656898626,59.315459232125846,57.51888736263735,56.371244403744384,56.007592253425535,55.83407538228957,53.83645578958073,52.53510717677376,51.385428367928334,50.83629472379466,50.95318393026718,50.11081955793489,49.141808390022646,48.55896418396416,48.60882904711028,48.539116629557775,48.59530734183509,48.29253341687542,48.09771164021153,48.02170087408167,47.84729136604125,47.67884460547492,47.65652938882098,47.562939356939275,47.41690010488077,47.62736041393439,47.6128523097272,47.66332294780563,47.69867080450408,47.92546066537999,47.97693086716515,47.921110833610726,47.916329544638224,48.05926492819335,48.116862959571144,48.024797737297625,47.91048012659848,47.787694629681766,47.73713980463976
9,45.12610907610907,47.49489214489215,49.46482838149502,49.28143187830683,48.842205942205915,48.215314238230874,47.544735885807285,47.19410485347982,46.48779790168673,45.72286833536825,45.806604506604415,46.21416785375111,45.48625199586732,45.008704721204644,44.86267026183684,44.78594449531944,44.83422903349367,44.81933251933244,44.889791519396745,44.949324888074926,45.21494466732563,45.0308411495912,44.522318884818915,44.4083861161986,44.60641534391532,45.011940178767034,45.31735272614893,45.287070469213255,45.15213868187997,44.98215778049103,44.80155415074763,44.80192259996937,44.70992541409201,44.483955206014045,44.50102302459447,44.59770341541176,44.48358275858275,44.455505349913324,44.195059902111254,43.95839540089541
