,0
0,48.87416442921951
1,49.268840848069615
2,46.60566614202406
3,46.92734469030644
4,46.201161929451004
5,48.81164244051488
6,44.07381723914466
7,44.94840755485622
8,47.8951023053418
9,44.49586149430596
10,45.26682714563479
11,45.47187297472438
12,43.79039903712601
13,45.62667345616136
14,46.91535043051592
15,48.03077492824718
16,47.20469400981383
17,46.72420146282759
18,47.154388482547866
19,46.15168502916367
20,46.98079344505155
21,46.79128784371815
22,45.40753633922782
23,46.39363021942411
24,47.47956670678675
25,43.37609017683527
26,44.91247106749371
27,49.18156652161827
28,48.26459124155163
29,47.204467178964904
30,48.19410702712722
31,48.42685399500062
32,44.83171002684947
33,45.939644477363295
34,46.51277659475978
35,45.08639477826131
36,46.00124525506922
37,44.17907138227922
38,44.64437552078495
39,46.12344690306442
40,43.71950282381277
41,48.512577539116684
42,48.69057957596525
43,46.28275622627528
44,45.44479214887476
45,46.22558559392629
46,46.159411165632804
47,46.86897509489866
48,47.793408017775896
49,44.06139246366074
50,46.13000648088177
51,47.654758818627954
52,47.82223405240272
53,48.891579483381186
54,44.11388297379876
55,48.141389686140236
56,43.76804462549782
57,48.4935191186001
58,47.932821035089134
59,49.32824738450134
60,46.15911489676877
61,45.14191278585304
62,44.94875011573006
63,43.956800296268874
64,46.44317655772618
65,44.75430515692966
66,44.84887047495607
67,44.75269419498177
68,48.15917044718088
69,46.113586704934775
70,47.69783353393202
71,45.23711230441636
72,47.095491158226224
73,45.19518100175888
74,44.44910656420717
75,43.425520785112425
76,47.18963058976047
77,45.73988056661388
78,45.400064808813994
79,44.94371354504207
80,44.671572076659466
81,48.35267104897688
82,46.31171187852969
83,47.22343301546152
84,48.1282242384964
85,44.33707527080837
86,48.60085177298398
87,48.91744745856882
88,48.02853902416477
89,48.569331543375675
90,45.60558744560677
91,45.63106656791026
92,45.925516155911495
93,51.7400611054532
94,45.13602907138226
95,46.84043144153321
96,47.09392185908688
97,49.563517266919916
98,43.550222201648076
99,45.46617442829368
