,0
0,83.35069852206685
1,87.23376003196584
2,92.5798098616595
3,82.2470921308456
4,90.09921108669212
5,85.39749730775421
6,93.73278302691295
7,86.6599242760171
8,83.73192053367379
9,88.1304313928043
10,86.77314478678827
11,86.75500806455497
12,81.6253758180284
13,85.04123887164438
14,84.3448803473365
15,92.87512364839537
16,93.95212431597459
17,82.52239315073147
18,94.68709037662168
19,84.72136108255094
20,84.65541689609631
21,92.42579390797182
22,86.7655918798943
23,89.30057645734541
24,88.94534131829886
25,81.57103874397605
26,95.02345299411864
27,85.29560615732461
28,86.5613807688371
29,85.58367402628438
30,86.74171982126407
31,89.36796300537488
32,83.9465644019316
33,85.46306628528562
34,89.4849014954757
35,84.71658569625566
36,87.63034611804932
37,86.38487177113252
38,84.5572875805844
39,90.97286313645392
40,85.82110818199094
41,82.85058888309582
42,83.25006943801493
43,82.57465926644198
44,82.76649335587871
45,83.58486300001435
46,87.64337610065348
47,78.07941272494266
48,82.94404026917596
49,83.85051579044817
50,92.189144280013
51,85.0636490773268
52,86.05884932681704
53,92.79906831238843
54,88.51590739648849
55,85.85063761152738
56,89.72795891218664
57,94.68002962688645
58,86.75634809642364
59,97.01577826614529
60,91.84008790609033
61,89.57745627841472
62,86.32619299382607
63,92.81307773646698
64,84.0928763905873
65,94.68268045356471
66,86.02402798961121
67,89.6917439418378
68,96.63728504670615
69,86.35478683747614
70,86.02462734931946
71,84.68063385943789
72,80.01107597249721
73,87.03698000672502
74,87.48052080947703
75,84.96081746816857
76,86.58159332225559
77,93.1517208445612
78,83.8415156491361
79,86.67891861864665
80,85.37621272884105
81,87.27172435300822
82,84.10626209074198
83,89.06112981741445
84,85.40333984670028
85,89.61898264780568
86,85.6051583917668
87,84.30888465492932
88,83.94515127741555
89,84.44279525774887
90,83.61149796071535
91,81.49356541061007
92,86.46283726165744
93,80.50864686018339
94,92.52855242448294
95,84.1554095868319
96,86.1474814710137
97,78.50834961675079
98,96.20439627909678
99,87.81504149225967
