"[42, 21, 48, 34, 21, 33, 16, 66, 32, 22, 51, 25, 13, 30, 45]",39.93525447154484
"[40, 22, 49, 30, 20, 34, 16, 60, 33, 22, 51, 25, 17, 26, 42]",42.89457262872629
"[33, 21, 51, 35, 21, 41, 14, 60, 27, 21, 49, 26, 16, 30, 50]",38.83460542005417
"[42, 21, 48, 37, 23, 38, 12, 60, 33, 22, 50, 26, 18, 29, 44]",38.613173712737115
"[37, 22, 55, 33, 23, 33, 18, 60, 30, 21, 52, 23, 16, 30, 47]",40.059716531165385
"[43, 22, 42, 33, 20, 36, 17, 64, 34, 21, 50, 25, 15, 23, 46]",41.5054311653115
"[39, 18, 49, 28, 21, 35, 13, 60, 35, 20, 52, 24, 17, 26, 41]",39.38633495934964
"[36, 22, 54, 28, 22, 34, 15, 64, 33, 24, 48, 26, 16, 29, 47]",37.84147859078583
"[39, 20, 53, 33, 19, 37, 16, 61, 26, 22, 48, 24, 14, 24, 43]",40.688228455284325
"[42, 20, 45, 36, 22, 31, 17, 60, 31, 21, 48, 26, 16, 30, 41]",38.46530785907871
"[35, 15, 44, 34, 21, 35, 14, 60, 33, 23, 49, 23, 17, 30, 48]",42.154668563685476
"[32, 20, 49, 39, 20, 33, 13, 61, 35, 25, 48, 25, 16, 25, 50]",39.148399186991874
"[42, 22, 57, 32, 21, 39, 15, 64, 31, 20, 48, 28, 15, 30, 49]",39.3813574525745
"[40, 22, 47, 34, 20, 33, 16, 60, 32, 23, 46, 24, 16, 30, 45]",39.7625539295394
"[40, 21, 48, 33, 21, 34, 16, 61, 33, 22, 48, 26, 16, 30, 45]",36.51997181571814
"[43, 22, 55, 32, 21, 32, 16, 61, 34, 22, 46, 25, 16, 30, 50]",39.98634742547401
"[41, 20, 49, 34, 20, 28, 17, 60, 27, 20, 48, 26, 19, 30, 46]",39.273868292682906
"[41, 22, 47, 32, 20, 31, 16, 60, 38, 23, 48, 24, 15, 29, 49]",39.26492357723586
"[43, 21, 47, 38, 23, 37, 13, 62, 31, 25, 47, 26, 17, 30, 44]",37.30480650406497
"[43, 21, 58, 33, 24, 28, 16, 71, 29, 20, 48, 26, 16, 30, 44]",42.06688238482357
"[43, 20, 48, 28, 21, 31, 18, 62, 34, 22, 45, 26, 13, 30, 42]",36.90379322493244
"[43, 22, 47, 28, 21, 35, 17, 60, 37, 22, 48, 24, 14, 30, 45]",38.21970867208666
"[41, 21, 47, 33, 19, 41, 15, 60, 25, 22, 53, 30, 15, 30, 45]",39.239989972899664
"[43, 19, 48, 39, 18, 41, 14, 60, 33, 22, 54, 26, 15, 30, 41]",38.47082303523021
"[43, 22, 42, 32, 25, 36, 18, 60, 27, 22, 55, 20, 16, 30, 42]",39.36080054200539
"[43, 22, 42, 35, 19, 41, 18, 60, 35, 19, 53, 27, 13, 30, 41]",37.31768075880749
"[43, 22, 42, 28, 22, 35, 15, 60, 33, 23, 43, 24, 18, 30, 41]",39.43050433604357
"[40, 22, 52, 28, 23, 39, 15, 61, 29, 25, 44, 27, 16, 30, 49]",37.8651677506775
"[43, 22, 45, 37, 16, 41, 18, 60, 25, 25, 51, 28, 13, 29, 41]",38.85692249322493
"[43, 20, 42, 38, 20, 37, 16, 60, 30, 22, 46, 28, 14, 30, 41]",37.46682818428195
"[43, 20, 42, 38, 20, 40, 17, 60, 35, 21, 56, 25, 14, 30, 42]",38.62552520325207
"[41, 21, 43, 35, 18, 33, 14, 60, 29, 25, 48, 27, 14, 27, 41]",40.31377262872612
"[43, 22, 46, 36, 20, 41, 16, 60, 28, 20, 46, 30, 16, 30, 41]",37.59982249322486
"[43, 22, 42, 35, 19, 31, 15, 62, 28, 25, 45, 24, 13, 30, 41]",37.55868888888888
"[41, 21, 48, 33, 20, 34, 16, 61, 32, 22, 48, 26, 16, 30, 44]",38.19155772357739
