,0
0,98.11368231823728
1,98.17631327150829
2,97.17264034858825
3,98.89878084698235
4,98.12066840024721
5,103.26547454998345
6,97.38949209842134
7,98.97142083949491
8,100.56560469572578
9,95.07367858961406
10,94.75699587409746
11,97.01130159476226
12,95.68166852589152
13,96.45234687083072
14,97.42872352384941
15,97.6739184067334
16,96.45316037709466
17,101.50160246872551
18,95.15646814417856
19,96.85398891484851
20,97.85667194676356
21,94.99922299151551
22,95.32600630864785
23,98.08986630875938
24,100.12462198727951
25,96.70363688295211
26,97.95569805373988
27,101.00727145141136
28,98.00383099518659
29,96.21945186693108
30,97.7853458743262
31,100.15676432302614
32,99.86739580837605
33,100.58818308710693
34,96.70842813854199
35,97.63623502128569
36,95.40682320271964
37,98.62062096585083
38,95.94756108354876
39,95.99480205486327
40,98.51210034931049
41,99.09988831933687
42,96.52927567040192
43,99.57484219479076
44,100.08380500673245
45,95.8596609496138
46,99.39975992854087
47,98.12063915115544
48,96.23201333453393
49,98.89827827128215
50,103.71965139660615
51,98.6339435456915
52,100.05679092698239
53,95.15738554830301
54,96.95041948284627
55,96.54009630835775
56,96.34515645212102
57,100.60046567097692
58,97.49042397448864
59,98.18153703214792
60,101.2547176241804
61,95.07968838780496
62,97.69859192328262
63,96.94035359863008
64,102.28863805037223
65,95.22735776929653
66,97.308417812341
67,97.2603382822795
68,99.28062786863653
69,96.87245462957158
70,100.57936181533618
71,98.19358282554343
72,98.46357038323427
73,97.2762218108699
74,108.9281321835137
75,96.49922578925496
76,94.68852705642718
77,96.67777241968365
78,95.02567879512075
79,99.64689631527555
80,97.2612137203166
81,94.3910920237467
82,99.29307679082002
83,96.07974434258995
84,103.70854907717833
85,95.69161156392116
86,95.99883779369286
87,97.47841048226368
88,95.76924463075676
89,98.4329682029309
90,100.80241844208653
91,101.08184862399568
92,98.49087644522264
93,97.50556648369421
94,100.30345602182825
95,101.31237826655126
96,99.60073959508028
97,98.6693401608344
98,98.13053437327844
99,95.6186438544097
